Date,Org_Code,Parent_Org,Org_Name,AE_atte_Type1,AE_atte_Type2,AE_atte_Other,No_att_over_4hrs_Type1,No_att_over_4hrs_Type2,No_att_over_4hrs_Other,4to12hs_to_admis,More12hs_to_admis,Emg_Admis_AE_Type1,Emg_Admis_AE_Type2,Emg_Admis_AE_Other
2019-09-30,RC9,NHS ENGLAND EAST OF ENGLAND (EAST),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8888,0,4043,0,0,0,42,0,3222,0,0
2019-09-30,NMH01,NHS ENGLAND EAST OF ENGLAND (EAST),NORWICH PRACTICES LTD,0,0,4993,0,0,0,0,0,0,0,0
2019-09-30,RBL,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7691,0,3512,2727,0,4,939,0,2093,0,0
2019-09-30,RWH,NHS ENGLAND EAST OF ENGLAND (EAST),EAST AND NORTH HERTFORDSHIRE NHS TRUST,9403,0,4638,2081,0,15,203,0,3331,0,0
2019-09-30,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,13480,850,3866,2372,0,13,132,0,3673,0,805
2019-09-30,RA2,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6287,0,0,1145,0,0,19,0,2181,0,0
2019-09-30,RMP,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8164,0,2609,1345,0,0,165,0,1802,0,0
2019-09-30,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,10523,1833,7605,1348,28,0,88,0,2976,16,1
2019-09-30,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10354,0,0,117,1,3,0,0,0
2019-09-30,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8255,464,6020,1979,5,196,424,2,2673,0,0
2019-09-30,RVV,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,15566,0,3867,4187,0,7,1041,1,4762,0,259
2019-09-30,RM1,NHS ENGLAND EAST OF ENGLAND (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11386,0,1217,4323,0,0,959,5,2976,0,0
2019-09-30,RKB,NHS ENGLAND MIDLANDS (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12495,2054,5987,3714,14,57,491,0,4366,80,2
2019-09-30,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7126,1112,3219,1547,0,35,334,0,2381,0,48
2019-09-30,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,819,0,0,0,0,0,0,0,7
2019-09-30,Y02572,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,763,0,0,0,0,0,0,0,0
2019-09-30,RTV,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0,0,10010,0,0,130,0,0,0,0,0
2019-09-30,RLT,NHS ENGLAND MIDLANDS (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,7254,0,0,1569,0,0,592,2,1220,0,0
2019-09-30,RTH,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11993,1517,442,2199,0,0,544,0,3269,78,18
2019-09-30,RDE,NHS ENGLAND EAST OF ENGLAND (EAST),EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,16475,0,4542,2835,0,57,283,0,4541,0,80
2019-09-30,RVJ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NORTH BRISTOL NHS TRUST,8450,0,0,1256,0,0,448,0,3161,0,0
2019-09-30,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14937,834,10019,5979,12,18,88,7,4501,0,0
2019-09-30,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,2527,0,0,0,0,0,0,0,0
2019-09-30,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6247,0,3443,1868,0,0,139,0,2389,0,0
2019-09-30,RET,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,REP,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,959,0,0,9,0,0,0,0,85,0
2019-09-30,NNJ,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0,0,1816,0,0,0,0,0,0,0,0
2019-09-30,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3812,0,10784,0,0,0,10,0,1522,0,591
2019-09-30,RPA,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MEDWAY NHS FOUNDATION TRUST,7603,0,3523,1947,0,185,665,2,1957,0,0
2019-09-30,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10372,0,1118,2895,0,15,332,0,2729,0,134
2019-09-30,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12801,466,1088,1820,0,0,510,2,3143,6,0
2019-09-30,RCX,NHS ENGLAND EAST OF ENGLAND (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5889,0,0,1186,0,0,381,1,2209,0,0
2019-09-30,RTE,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13240,0,0,2115,0,0,475,0,3923,0,0
2019-09-30,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5785,0,8214,2027,0,84,736,9,1897,0,0
2019-09-30,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,3040,0,0,75,0,0,0,0,0
2019-09-30,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0,0,1432,0,0,0,0,0,0,0,0
2019-09-30,NDA57,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASLEMERE MINOR INJURIES UNIT,0,0,606,0,0,17,0,0,0,0,0
2019-09-30,RNS,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8923,1097,1533,2208,3,0,742,0,2465,0,0
2019-09-30,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,12386,0,0,1808,0,0,339,0,2858,0,0
2019-09-30,R0A,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,22482,3592,9570,5541,15,85,1293,0,6687,129,167
2019-09-30,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,8137,0,0,249,0,0,0,0,26,0
2019-09-30,RWG,NHS ENGLAND EAST OF ENGLAND (EAST),WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8995,0,4842,2336,0,20,577,0,3477,0,0
2019-09-30,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8907,0,10160,757,0,122,0,0,5015,0,41
2019-09-30,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12201,0,6386,3838,0,0,1079,0,3787,0,0
2019-09-30,RL1,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,RD8,NHS ENGLAND EAST OF ENGLAND (EAST),MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7761,0,4516,1329,0,5,164,0,1783,0,0
2019-09-30,RBT,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6119,0,2380,1920,0,4,110,0,2164,0,0
2019-09-30,RK9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8872,199,3127,0,0,0,510,19,2855,0,1747
2019-09-30,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8658,0,0,1069,0,0,138,8,1245,0,0
2019-09-30,RQ8,NHS ENGLAND EAST OF ENGLAND (EAST),MID ESSEX HOSPITAL SERVICES NHS TRUST,8927,0,551,1661,0,16,158,1,2422,0,0
2019-09-30,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,3953,0,0,0,0,0,0,0,0
2019-09-30,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,10552,332,7602,4006,0,37,742,32,3833,5,0
2019-09-30,RBV,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,RH5,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,0,0,8037,0,0,79,0,0,0,0,0
2019-09-30,Y03571,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,6936,0,0,0,0,0,0,0,0
2019-09-30,RMC,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,9536,0,933,1627,0,3,339,1,2204,0,18
2019-09-30,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9581,0,3818,1463,0,2,556,0,2041,0,121
2019-09-30,RY2,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,7972,0,0,63,0,0,0,0,0
2019-09-30,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,26233,812,14718,6310,27,157,2006,2,8223,0,0
2019-09-30,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,17747,0,4390,0,0,0,604,0,3886,0,124
2019-09-30,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,20461,0,3983,4027,0,1,1087,12,4143,0,0
2019-09-30,C83023,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),SLEAFORD MEDICAL GROUP,0,0,581,0,0,0,0,0,0,0,0
2019-09-30,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,REM,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8179,0,335,1754,0,2,211,0,3810,0,0
2019-09-30,RH8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,8136,0,4203,2214,0,14,206,11,2001,0,0
2019-09-30,RY5,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,11091,0,0,363,0,0,0,0,0
2019-09-30,RXC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST SUSSEX HEALTHCARE NHS TRUST,10681,0,804,1728,0,0,194,0,3383,0,0
2019-09-30,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9049,1116,8592,2637,0,46,327,0,2813,0,0
2019-09-30,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,14125,0,3506,1901,0,3,596,0,4155,0,0
2019-09-30,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,7233,0,11975,2515,0,203,645,16,1929,0,0
2019-09-30,RW6,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),PENNINE ACUTE HOSPITALS NHS TRUST,24140,0,9775,5923,0,373,803,1,6675,0,131
2019-09-30,RXK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14162,1190,2621,4656,87,4,778,2,3115,24,0
2019-09-30,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,9909,2113,0,2179,55,0,467,0,3127,15,0
2019-09-30,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),LEEDS TEACHING HOSPITALS NHS TRUST,17479,0,8383,3606,0,9,1225,0,4689,0,0
2019-09-30,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,6334,0,0,1247,0,0,34,0,2020,0,0
2019-09-30,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,0,0,4807,0,0,29,0,0,0,0,0
2019-09-30,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0,0,3572,0,0,0,0,0,0,0,0
2019-09-30,RWJ,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),STOCKPORT NHS FOUNDATION TRUST,8587,0,0,2816,0,0,1009,18,2401,0,0
2019-09-30,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12372,0,0,2004,0,0,329,8,1980,0,0
2019-09-30,RYG,NHS ENGLAND MIDLANDS (WEST MIDLANDS),COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,13
2019-09-30,RQW,NHS ENGLAND EAST OF ENGLAND (EAST),THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9428,0,0,2367,0,0,211,1,2479,0,0
2019-09-30,RK5,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9324,0,4293,1187,0,141,298,1,3062,0,12
2019-09-30,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,10189,4219,10009,0,0,0,503,7,3470,7,0
2019-09-30,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,4025,0,0,0,0,0,0,0,0
2019-09-30,RC1,NHS ENGLAND EAST OF ENGLAND (EAST),BEDFORD HOSPITAL NHS TRUST,6292,0,982,723,0,0,78,0,2043,0,0
2019-09-30,RGT,NHS ENGLAND EAST OF ENGLAND (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10633,0,4252,0,0,0,271,0,3117,0,22
2019-09-30,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,17760,0,0,148,0,0,0,0,0
2019-09-30,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14289,0,9520,5227,0,1153,841,24,4400,0,0
2019-09-30,RTX,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7954,72,2109,1785,0,41,153,7,2077,0,49
2019-09-30,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12018,0,3286,1724,0,2,339,0,3183,0,481
2019-09-30,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,5225,645,65,697,0,0,63,0,1495,0,0
2019-09-30,DT301,NHS ENGLAND EAST OF ENGLAND (EAST),HERTS URGENT CARE (ASCOTS LANE),0,0,2228,0,0,7,0,0,0,0,0
2019-09-30,RM3,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),SALFORD ROYAL NHS FOUNDATION TRUST,8935,0,3599,1629,0,0,371,0,2848,0,0
2019-09-30,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13113,0,1344,2553,0,7,298,1,3843,0,0
2019-09-30,RWW,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,7095,0,2536,1696,0,69,868,0,3082,0,0
2019-09-30,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11670,0,17315,3574,0,296,1208,0,6066,0,0
2019-09-30,RRK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31286,0,3545,11241,0,69,3736,0,10584,0,1278
2019-09-30,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18873,0,8835,0,0,0,55,5,2911,0,0
2019-09-30,RA3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WESTON AREA HEALTH NHS TRUST,4458,0,0,1195,0,0,402,39,1101,0,0
2019-09-30,RXN,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,4579,0,8953,2075,0,265,727,12,2295,0,431
2019-09-30,RXW,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10535,0,2088,4228,0,76,1054,1,2518,0,48
2019-09-30,RNL,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,8103,0,1811,1777,0,1,652,0,2081,0,0
2019-09-30,RHW,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ROYAL BERKSHIRE NHS FOUNDATION TRUST,10182,1751,0,1753,134,0,201,0,3002,0,0
2019-09-30,RTG,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,18318,0,10474,5643,0,0,461,3,5564,0,101
2019-09-30,R1F,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ISLE OF WIGHT NHS TRUST,4087,0,789,1365,0,1,434,15,898,0,0
2019-09-30,RJE,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,15293,420,7007,4569,0,40,966,0,5578,0,0
2019-09-30,NNJ14,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OADBY,0,0,2746,0,0,0,0,0,0,0,0
2019-09-30,NNJ12,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH,0,0,537,0,0,0,0,0,0,0,0
2019-09-30,NNJ15,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM,0,0,381,0,0,0,0,0,0,0,0
2019-09-30,NNJ13,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MELTON MOWBRAY,0,0,370,0,0,0,0,0,0,0,0
2019-09-30,RAJ,NHS ENGLAND EAST OF ENGLAND (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7079,0,1855,1357,0,43,68,0,2292,0,306
2019-09-30,RBD,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4233,0,4648,834,0,2,18,0,1419,0,0
2019-09-30,RXL,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6509,0,12779,2832,0,29,1148,18,2438,0,0
2019-09-30,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13298,0,11963,3157,0,550,612,72,4434,0,0
2019-10-31,RY8,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,7070,0,0,4,0,0,0,0,0
2019-10-31,NR3,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5379,0,0,14,0,0,0,0,0
2019-10-31,NDJ,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1399,0,0,0,0,0,0,0,0
2019-10-31,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,819,0,0,0,0,0,0,0,4
2019-10-31,NLO01,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,1728,0,0,0,0,0,0,0,0
2019-10-31,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,0,0,1072,0,0,0,0,0,0,0,0
2019-10-31,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,6383,0,10572,2152,0,47,1020,59,2306,0,46
2019-10-31,Y02615,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6220,0,0,0,0,0,0,0,0
2019-10-31,C82009,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0,0,369,0,0,0,0,0,0,0,0
2019-10-31,NTV0B,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD WALK-IN-CENTRE,0,0,3311,0,0,3,0,0,0,0,0
2019-10-31,Y03645,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,462,0,0,0,0,0,0,0,0
2019-10-31,C82010,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,298,0,0,0,0,0,0,0,0
2019-10-31,NQT5F,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1994,0,0,55,0,0,0,0,0
2019-10-31,NJS05,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LOUGHBOROUGH URGENT CARE CENTRE,0,0,4864,0,0,124,0,0,0,0,0
2019-10-31,RBQ,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,3975,0,976,687,0,0,171,0,1144,0,0
2019-10-31,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0,0,3302,0,0,6,0,0,0,0,0
2019-10-31,NL7,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,5983,0,0,0,0,0,0,0,0
2019-10-31,Y02533,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,360,0,0,0,0,0,0,0,0
2019-10-31,M85813,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WIC,0,0,3547,0,0,0,0,0,0,0,0
2019-10-31,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,675,0,0,4,0,0,0,0,0
2019-10-31,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0,0,4654,0,0,14,0,0,0,0,0
2019-10-31,Y02532,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1775,0,0,0,0,0,0,0,0
2019-10-31,RY7,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4715,0,0,22,0,0,0,0,0
2019-10-31,Y02572,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,721,0,0,0,0,0,0,0,0
2019-10-31,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0,0,1137,0,0,0,0,0,0,0,0
2019-10-31,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,6273,0,0,11,0,0,0,0,0
2019-10-31,Y02961,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,3732,0,0,0,0,0,0,0,0
